graph,partitioner,num_partitions,replication_factor,counted_edges,num_replicas,edge_balance,vertex_balance,destination_balance,source_balance,num_vertices,num_edges,density,num_connected_triples,pearson_moment_degrees,pearson_median_degrees,pearson_mode_degrees,pearson_moment_degrees_in,pearson_median_degrees_in,pearson_mode_degrees_in,pearson_moment_degrees_out,pearson_median_degrees_out,pearson_mode_degrees_out,max_degree,max_degree_in,max_degree_out,mean_degree,mean_degree_in,mean_degree_out,pearson_moment_triangles,pearson_median_triangles,pearson_mode_triangles,num_triangles,max_triangles,mean_triangles,pearson_moment_lcc,pearson_median_lcc,pearson_mode_lcc,max_lcc,average_lcc,global_cc,num_edges_undirected_representation,average_lcc_triangle_based,max_lcc_triangle_based,synthetic,graph_type,origin,1dd,1ds,2d,2ps,crvc,dbh,hdrf,hep1,hep10,hep100,ne
out.wikipedia_link_sa,hdrf,32,3.250287,3720051.0,70788.0,1.888112,1.715997,1.777936,1.70823,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_sa,1ds,8,3.382616,3720051.0,73670.0,1.0205,1.049111,1.069279,1.004005,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_sa,ne,32,2.042931,3720051.0,44493.0,10.811043,8.272402,6.902339,8.263636,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_sa,1dd,128,20.295606,3720051.0,442018.0,1.131752,1.751096,1.134456,1.774192,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_sa,hep1,4,1.447266,3720051.0,31520.0,1.0,1.529188,1.524647,1.537409,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_sa,2d,8,2.048533,3720051.0,44615.0,3.006696,2.719444,2.910653,2.71285,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_sa,dbh,64,11.02282,3720051.0,240066.0,1.259269,1.059975,1.054307,1.06245,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_sa,hep100,8,1.102484,3720051.0,24011.0,6.90471,6.709258,6.201465,6.717312,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_sa,hep100,128,1.467698,3720051.0,31965.0,93.449592,20.430346,18.062668,20.612326,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_sa,hep10,128,10.05115,3720051.0,218904.0,2.840116,2.109125,6.109242,1.835522,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_sa,crvc,4,2.493962,3720051.0,54316.0,1.003465,1.014139,1.012976,1.034267,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_sa,hdrf,8,2.270536,3720051.0,49450.0,1.000145,1.07454,1.098805,1.052921,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_sa,hdrf,128,4.219156,3720051.0,91889.0,5.482247,2.950342,3.493819,3.18746,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_sa,crvc,32,9.261307,3720051.0,201702.0,1.003978,1.015994,1.015992,1.025977,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_sa,1ds,128,20.737591,3720051.0,451644.0,1.151778,1.33599,1.355619,1.019279,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_sa,crvc,8,3.820056,3720051.0,83197.0,1.003565,1.018498,1.01421,1.032315,21779.0,3720051.0,0.00784319,3.24562e+09,2.95103,0.990332,0.333044,2.95052,0.991995,0.332612,2.93474,0.993068,0.331023,5121.0,4877.0,1855.0,341.618,170.809,170.809,2.97718,0.916331,0.305446,1.0559e+09,1723090.0,145447.0,1.04966,1.80348,0.759986,1.0,0.276685,0.975988,1989313.0,0.276685,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_hy,crvc,32,9.352166,19196977.0,5215488.0,1.003643,1.005645,1.004682,1.006972,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_hy,1dd,128,19.783378,19196977.0,11032735.0,1.667116,1.507891,1.030137,1.518961,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,2ps,8,1.478707,19196977.0,824641.0,1.05,1.86874,2.401091,1.880845,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_hy,ne,8,1.125322,19196977.0,627566.0,1.000032,2.042826,2.256239,1.999932,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_hy,1ds,128,12.585213,19196977.0,7018484.0,1.047498,1.060952,1.066437,1.000529,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,ne,16,1.182516,19196977.0,659462.0,1.000137,3.158259,2.981764,3.252022,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_hy,hdrf,8,2.088808,19196977.0,1164880.0,1.000046,1.022814,1.017383,1.0235,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_hy,hep1,16,1.793683,19196977.0,1000296.0,1.000001,2.353511,1.215743,2.41538,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_hy,hep1,64,2.267368,19196977.0,1264459.0,1.000001,2.38931,1.307018,2.506086,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_hy,1ds,16,4.152318,19196977.0,2315652.0,1.007903,1.022295,1.029316,1.000185,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,hdrf,128,4.967261,19196977.0,2770127.0,1.009486,1.240157,1.271322,1.24132,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_hy,hep10,16,1.332345,19196977.0,743018.0,1.000001,2.326878,2.171082,2.499709,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_hy,1ds,32,6.167918,19196977.0,3439706.0,1.018932,1.034154,1.040245,1.0003,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,2ps,64,2.040122,19196977.0,1137729.0,1.049999,3.119309,2.642178,3.481369,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_hy,hep100,4,1.044493,19196977.0,582490.0,1.0,1.665574,2.222342,1.67767,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_hy,hep1,128,2.600095,19196977.0,1450013.0,1.000004,2.408144,1.315509,2.6451,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_hy,2d,128,6.880999,19196977.0,3837375.0,1.08211,1.038977,1.356264,1.064137,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,1dd,32,9.207238,19196977.0,5134665.0,1.257666,1.14661,1.012814,1.152414,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,2ps,4,1.316441,19196977.0,734149.0,1.05,1.376892,1.586995,1.383852,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_hy,2d,16,3.17471,19196977.0,1770463.0,1.069748,1.101569,1.019654,1.014624,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,1ds,8,2.812443,19196977.0,1568435.0,1.003933,1.010913,1.017312,1.000113,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,dbh,8,2.390932,19196977.0,1333368.0,1.007932,1.002022,1.002379,1.002421,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_hy,crvc,4,2.28377,19196977.0,1273606.0,1.002732,1.005024,1.002475,1.006719,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_hy,2ps,128,2.317051,19196977.0,1292166.0,1.049999,2.862295,2.914728,3.319925,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_hy,hdrf,16,2.748962,19196977.0,1533033.0,1.00031,1.016192,1.017405,1.017625,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_hy,ne,128,1.547277,19196977.0,862881.0,1.047872,3.256069,3.854723,3.582027,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_hy,hep100,128,1.533615,19196977.0,855262.0,3.417278,4.532955,3.594789,4.995882,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_hy,hep10,128,1.800103,19196977.0,1003876.0,1.000004,3.111651,2.902371,3.467366,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_hy,2d,64,5.374751,19196977.0,2997375.0,1.084731,1.070377,1.030906,1.030117,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_hy,dbh,64,6.702069,19196977.0,3737590.0,1.048162,1.040516,1.039754,1.053362,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_hy,hep1,8,1.529071,19196977.0,852728.0,1.0,1.911109,1.244186,1.95048,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_hy,dbh,128,9.03934,19196977.0,5041032.0,1.08107,1.05685,1.053775,1.070758,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_hy,2d,4,1.81552,19196977.0,1012474.0,1.023696,1.19365,1.009277,1.004878,557677.0,19196977.0,6.1726e-05,6.72141e+10,63.7848,0.401546,0.133849,72.0178,0.212759,0.0709198,4.94956,1.17637,0.392124,93188.0,93182.0,3334.0,68.8462,34.4231,34.4231,43.7967,0.31296,0.10432,9.56265e+08,7088220.0,5144.19,1.37543,1.97665,0.658884,1.0,0.209373,0.0426814,14392894.0,0.209373,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
